load1:pd,load2:pd,load3:pd,load1:qd,load2:qd,load3:qd,gen1:p_gen,gen2:p_gen,gen3:p_gen,gen4:p_gen,gen5:p_gen,gen1:q_gen,gen2:q_gen,gen3:q_gen,gen4:q_gen,gen5:q_gen,gen1:vm_gen,gen2:vm_gen,gen3:vm_gen,gen4:vm_gen,gen5:vm_gen,bus1:vm_bus,bus2:vm_bus,bus3:vm_bus,bus4:vm_bus,bus5:vm_bus,bus1:va_bus,bus2:va_bus,bus3:va_bus,bus4:va_bus,bus5:va_bus,line1:p_to,line2:p_to,line3:p_to,line4:p_to,line5:p_to,line6:p_to,line7:p_to,line1:q_to,line2:q_to,line3:q_to,line4:q_to,line5:q_to,line6:q_to,line7:q_to,line1:p_fr,line2:p_fr,line3:p_fr,line4:p_fr,line5:p_fr,line6:p_fr,line7:p_fr,line1:q_fr,line2:q_fr,line3:q_fr,line4:q_fr,line5:q_fr,line6:q_fr,line7:q_fr,bus1:v_min,bus2:v_min,bus3:v_min,bus4:v_min,bus5:v_min,bus1:v_max,bus2:v_max,bus3:v_max,bus4:v_max,bus5:v_max,gen1:pg_min,gen2:pg_min,gen3:pg_min,gen4:pg_min,gen5:pg_min,gen1:pg_max,gen2:pg_max,gen3:pg_max,gen4:pg_max,gen5:pg_max,gen1:qg_min,gen2:qg_min,gen3:qg_min,gen4:qg_min,gen5:qg_min,gen1:qg_max,gen2:qg_max,gen3:qg_max,gen4:qg_max,gen5:qg_max,line1:pto_max,line2:pto_max,line3:pto_max,line4:pto_max,line5:pto_max,line6:pto_max,line7:pto_max,line1:qto_max,line2:qto_max,line3:qto_max,line4:qto_max,line5:qto_max,line6:qto_max,line7:qto_max,line1:pfr_max,line2:pfr_max,line3:pfr_max,line4:pfr_max,line5:pfr_max,line6:pfr_max,line7:pfr_max,line1:qfr_max,line2:qfr_max,line3:qfr_max,line4:qfr_max,line5:qfr_max,line6:qfr_max,line7:qfr_max
1.4152701962736407,4.526619741434456,6.5938591516506255,0.13805015210745153,1.9363568628393013,4.494826815206885,0.39999999847110557,1.7,5.2,1.5802681359159712,3.7109599350493903,0.29999999640532815,1.2749999991554155,3.9,1.5,0.04888700960538483,1.1,1.1,1.0974469281207102,1.0716701919622111,1.0967805775587045,1.1,1.096063527756906,1.0974469281207102,1.0716701919622111,1.0967805775587045,0.04768701437159437,0.010537264685740375,0.008826047407024643,0.0,0.05565647196983413,-1.5900886988855412,-1.9246982015693168,1.433392644917254,-0.17476866651124118,-0.2348057018555003,-0.5907563159188133,2.277567290132136,0.03079083305507692,-0.7659172261997254,-0.7078740450350277,0.14706214731247041,0.9766568132761992,-2.583246040024773,0.7567610546404124,1.5960055241943345,1.936041370483517,-1.4320468960874329,0.17481850261190038,0.23743457887310904,0.6107143872901107,-2.2633307963910245,0.01979299529278108,0.8715895259869461,0.6836174742810163,-0.16884098516252843,-0.9579198559348698,2.7745008800874267,-0.62232035085143,0.0,0.0,0.0,0.0,0.0,-469.0137518523506,-0.0009058959665382758,-0.001407509799456034,-0.00010718967069238662,-0.001112016406615659,0.0,0.0,0.0,0.0,0.0,-315.4178847219795,-215.4178847219795,-333.198498419333,-6.362248824867934e-6,-6.086931530182885e-7,0.0,0.0,0.0,0.0,0.0,-267.4900053860593,-267.49000538605935,-774.397991009397,-1012.1101544729902,-1.755454977189205e-8,-8.628199854582385e-7,-9.778453338346563e-7,0.0,-7.017756793423523e-8,-9.544990794751123e-8,-2.49883331684703e-7,0.0,-8.996705642399157e-9,-3.645534540787209e-7,-2.8120890521829856e-7,0.0,0.0,-1.9309924869027735e-6,0.0,0.0,0.0,-6.47773214986701e-7,0.0,0.0,0.0,-2.8923792641381615e-5,-1.3996840927979828e-8,0.0,0.0,-5.900620518443607e-8,-4.131174723412253e-7,0.0,-1.0609907714864461e-6
3.5676043916379414,3.4381945062947183,6.41161716091444,1.4990343918188076,3.2995738726568273,2.6390453631204847,0.3999999983883094,1.6999999999412128,5.2,1.9615015055754892,4.215614337375281,0.2999999972523167,1.275,3.9,1.5,0.9610453887771808,1.0978213466074522,1.0978213466074522,1.0737321300614693,1.0740497192260812,1.1,1.0978213466074522,1.0664942062344132,1.0737321300614693,1.0740497192260812,1.1,0.044763150770733916,-0.006494671264298038,0.005618895158985707,0.0,0.05499517196483358,-2.225949012351836,-1.7977574090502897,1.9495641604269487,1.3436760980489384,-0.021464524668398308,-0.3789975929726166,2.266050176948332,-0.9157056996981539,-0.6250322931770385,0.17046544313596804,0.5823276037869285,1.8593604188246176,-1.7163687405560413,0.7905799456412128,2.240243389698913,1.8072914590102613,-1.9475348503796526,-1.3416553792861055,0.030403888897393972,0.387725548290694,-2.2518961286476453,1.0503097402693813,0.7126123588440022,-0.1879221018586734,-0.5833286921206539,-1.7773784098117171,1.7954769680488558,-0.6570047367076725,0.0,0.0,0.0,0.0,0.0,-0.0016520445283646685,-8.669317856368282e-5,-0.00011751034686737745,-0.00011924278978412159,-639.7167545103463,0.0,0.0,0.0,0.0,0.0,-313.1758079832222,-213.1758079832222,-347.3967931375513,-9.258221575664484e-5,-1.1752768304884594e-6,0.0,0.0,0.0,0.0,0.0,-285.2574300945086,-285.2574300945086,-841.9294986121581,-1040.2615115447204,-3.616462365867491e-7,-1.483674022087151e-6,-8.832540519878614e-7,0.0,0.0,-1.2185814054154272e-8,-1.5668164411979717e-7,0.0,-5.127668125039442e-7,-2.9380376361200104e-7,0.0,0.0,0.0,-8.749790493018895e-7,0.0,0.0,0.0,-9.882735033263377e-7,-5.97974887125322e-7,0.0,0.0,-2.6368098497846092e-5,0.0,0.0,-6.842003699522888e-8,-2.3781414007218427e-7,-9.205114875084808e-7,0.0,-1.1197017769507658e-6
4.058554183359243,6.648975133317702,2.1684293874774863,1.8411381680436938,0.587373334825052,0.4074985796854145,0.3999999993109535,1.7,5.2,0.27195740600768803,5.388418990342196,0.2999999260242473,1.274999928777584,3.899999480205356,-0.8535665816002739,-1.0407869141241288,1.0936875140500322,1.0936875140500322,1.0999999978402057,1.0838308019948972,1.0891483759525313,1.0936875140500322,1.081180704604331,1.0999999978402057,1.0838308019948972,1.0891483759525313,0.043729215025542625,-0.035447224257193356,-0.030474443384446097,0.0,0.06034852032954995,-3.3299757997994397,-1.7187943123098588,2.9885327855143977,0.7320948427731628,1.2859306742686707,0.9218560392808485,2.399886204827799,-0.020546334401672774,-0.1461243793458381,-1.0641590929604718,1.8337273329293795,1.2066608190712207,-2.43449129782646,0.023372178836343054,3.356632256230618,1.726492054573073,-2.983124309631769,-0.7285783835598036,-1.2780442687426339,-0.9030256648022404,-2.3854643827094586,0.2786911281373964,0.21530173316089207,1.081006993503543,-1.820591833642021,-1.1354540605294052,2.61435287298033,0.11288969681538887,0.0,0.0,0.0,0.0,0.0,-0.0005575219197156173,-0.00017319985645103153,-275.8503836168872,-0.00020515503010116792,-0.0003159286771494776,0.0,0.0,0.0,1.1267135871292886e-5,0.0,-340.20019926331634,-240.2001992633163,-384.63803961580504,0.0,-5.27094406809081e-6,0.0,0.0,0.0,4.080987630725821e-6,3.9499885816169935e-7,-43.303205954446845,-43.303205954446845,-6.510667368037407,0.0,0.0,-5.157787923977528e-6,-8.278815435602858e-7,0.0,0.0,0.0,0.0,0.0,-1.2726499871959633e-7,-8.64989215174801e-8,-4.631032969544134e-7,0.0,0.0,-1.6808349976539368e-6,-1.4290807684269022e-7,0.0,0.0,-2.35829240843657e-6,-3.023181689242687e-7,-5.670076400949147e-7,-3.8758631129120347e-7,-0.032126151370463416,0.0,0.0,0.0,-9.020533885633452e-7,-5.257275176095246e-7,0.0,-2.9458331835869087e-8
2.844994116474418,6.600182089690746,3.9036163877094774,1.6701229770460504,3.046496324887199,2.276321992516136,0.3999999986843908,1.7,5.2,1.3546120023009067,4.761694424405312,0.2999999936535145,1.274999996403638,3.9,1.5,0.594180357621919,1.0985836179274984,1.0985836179274984,1.0759955128033063,1.0792098669235222,1.1,1.0985836179274984,1.0674638957534957,1.0759955128033063,1.0792098669235222,1.1,0.04377683350665092,-0.02021603140352876,-0.02011590621241258,0.0,0.05667717006804801,-2.7509602724716347,-1.754253030110215,2.437304107448821,0.09470124411394,0.9382327742401259,0.5772560007391292,2.3243903169564915,-0.8257166902931022,-0.47881686714442484,-0.0034898769528655146,0.8298077944205251,1.8884180103054187,-1.721752039107703,0.5976702345747845,2.7712876041087373,1.7628743199281953,-2.4341619247798594,-0.09403384400278302,-0.9268564882245219,-0.5680268026370153,-2.3102401302776103,1.0206369467859722,0.5572272674451908,-0.0028642241740104955,-0.8444062867529482,-1.782119100759995,1.8058150145806227,-0.46417108639083265,0.0,0.0,0.0,0.0,0.0,-0.002551408273788977,-9.005276129135642e-5,-0.00013083082389699205,-0.00015462436015373682,-613.2046417302679,0.0,0.0,0.0,0.0,0.0,-321.36296989394555,-221.36296989394557,-401.5066185928122,-2.9498708012758377e-6,-2.172878066734965e-6,0.0,0.0,0.0,0.0,0.0,-222.4492246367009,-222.44922463670093,-619.3012233350493,-754.2062667246734,-2.1717830007809248e-7,-2.42246550046218e-6,-8.524626548074695e-7,0.0,0.0,0.0,0.0,0.0,-4.962332485709636e-7,-2.2719842513710014e-7,0.0,0.0,0.0,-8.822168676955649e-7,0.0,0.0,0.0,-1.4520789258270228e-6,-3.797048070459542e-8,-3.9516832312656664e-7,-2.3566409078417346e-7,-4.732483725738342e-5,0.0,0.0,0.0,-3.4566493582951323e-7,-9.418778733771155e-7,0.0,-8.045224800869682e-7
3.3599193355482284,0.5901285074154122,4.1234983492996236,2.7022901403678903,0.4116549343486593,1.6879945437764106,0.39999999363641425,1.6999999872487295,1.4065042562975687,0.0,4.63359171797221,0.29999989572697733,1.2749998984831554,3.8999996418438263,0.7719523986820468,-0.8790121564214834,1.094038520020536,1.094038520020536,1.0999999894277919,1.0852537500131694,1.0901636903635605,1.094038520020536,1.0759089726969728,1.0999999894277919,1.0852537500131694,1.0901636903635605,0.047800672572188216,-0.009383850636096383,-0.003022738688043433,0.0,0.060252946366766265,-2.432352046171562,-1.8743593517811517,2.2336067842317746,0.9333269681664013,0.2507412499404917,-0.11428999073926449,2.3999849337404355,-0.38656872145087,-0.0854362715334879,-0.8875193457357992,2.351394415141425,1.3463240057139532,-2.304395234255455,0.008507189314315619,2.4470688795572797,1.8834446306773793,-2.2305135293495155,-0.9275672893766668,-0.2459849087442915,0.12903368946004676,-2.385590258933605,0.5253550338811187,0.16847631070443858,0.8811684496245755,-2.3157214189170205,-1.3064282919006165,2.4433785842543583,0.12746535498062633,0.0,0.0,0.0,0.0,0.0,-0.0005917441018812888,-0.00013031768968045954,-168.0783030794162,-0.00022709035251449643,-0.0003506955123257705,0.0,0.0,1.626823521454782e-6,467.0348980957964,0.0,-222.2255871934832,-122.2255871934832,0.0,0.0,-1.8764555950747893e-6,0.0,0.0,0.0,0.0,3.2837962773286434e-7,-31.82353630910998,-31.82353630910998,-9.161237064487201,-3.3954206495365873e-6,0.0,-1.777584484434595e-6,-9.381919914019362e-7,0.0,0.0,0.0,-5.1758995684284555e-8,0.0,-2.429461289969242e-7,-6.758920205435495e-8,-3.690349033346033e-7,0.0,0.0,-1.4593175846433283e-6,-1.6157639695670402e-7,0.0,0.0,-1.234499933584486e-6,-3.928924061922632e-7,-1.0083642056793213e-7,0.0,-0.25301725773547945,0.0,0.0,0.0,-1.355328245259385e-6,-5.994133440383022e-7,0.0,-1.0561755099750647e-8
3.1955874504951587,5.889385080863549,3.824616008705201,3.129679811157459,1.294622265479416,0.6277488505524366,0.39999999914184786,1.7,5.2,0.797765796325296,4.882857772844245,0.29999991843384516,1.2749999211878107,3.8999998705772065,0.6791205888500244,-0.4917278428421597,1.0999999994739191,1.0999999994739191,1.0938720041858083,1.0934745123593874,1.098514067751694,1.0999999994739191,1.069913394102198,1.0938720041858083,1.0934745123593874,1.098514067751694,0.04592279333129274,-0.017509734183070603,-0.015395216193424169,0.0,0.05933123086905354,-2.733740837930989,-1.8174917766324286,2.48289573205865,0.467156915466134,0.7735046118228854,0.402922225720631,2.399962040785595,-0.7920216913376151,-0.015189872066092612,-0.505228126714272,2.3690809827832853,1.8263136272999707,-1.8799232537350172,0.013500283872112204,2.7536101545676694,1.8258905878730365,-2.4795007417793546,-0.4618466125641697,-0.7636969058752356,-0.39284504802734294,-2.3857852732909923,0.9823320734802005,0.09126327586076721,0.5014044902806881,-2.337658119819844,-1.7359235312146306,1.9722201535291357,0.1201712367987268,0.0,0.0,0.0,0.0,0.0,-314.12913135674364,-9.948491324890454e-5,-0.0005752108100004556,-0.0005389347004788567,-0.002434449656401827,0.0,0.0,0.0,1.5335739528004245e-6,0.0,-334.90155756276124,-234.90155756276127,-379.8615058187268,0.0,-2.5103195011417737e-6,0.0,0.0,0.0,0.0,1.7882496736409492e-7,-39.7210603521882,-39.721060352188196,-21.590858886760174,-2.7617458900005552e-6,0.0,-2.3790844089564925e-6,-8.964144193642503e-7,0.0,0.0,0.0,0.0,0.0,-4.75148327232901e-7,-3.6573049559357435e-8,-2.0382854394645042e-7,0.0,0.0,-1.0060184133896601e-6,-1.5221274834187444e-7,0.0,0.0,-1.5069332351110912e-6,-1.8949377772732075e-7,-3.205536113046535e-7,-1.6292881064408456e-7,-0.09741315086477398,0.0,0.0,0.0,-1.3745658302316752e-6,-8.967200979234868e-7,0.0,-1.6945889684099932e-8
6.041733210911044,2.9016336618277743,3.3206556755943897,1.6225621147890883,2.6225047492442273,1.8313471372781176,0.3999999931829281,1.6999999857148957,4.90872422751027,0.0,5.33581545709408,0.2999999708607204,1.274999973611445,3.9,1.5,-0.19316159500710334,1.1,1.1,1.087483993140634,1.0876724681361136,1.0991096544821541,1.1,1.0737426357462672,1.087483993140634,1.0876724681361136,1.0991096544821541,0.04286899741729427,-0.0343951286036341,-0.010006735159360888,0.0,0.05870403828449957,-3.2991856088358396,-1.7100499495218673,2.9488535929650608,2.750645493486742,0.5644250750654263,0.1977649221597945,2.386961864129019,-0.5521190685649983,-0.23779205639516648,-0.44298776158338415,1.1297948165734657,1.844838897892042,-1.8221712797849208,0.24982616657628084,3.326446484718111,1.7177049442842047,-2.9441514501044916,-2.742547602075204,-0.5550440099400217,-0.18851091786422558,-2.3727957256119203,0.8163158206108192,0.30646893070577164,0.45221519315557457,-1.0704430462240901,-1.7586299687865297,1.9063304240718348,-0.11622269886612989,0.0,0.0,0.0,0.0,0.0,-396.60889148504384,-0.00011757889586433708,-0.00027122379018811233,-0.0002756863045471315,-0.004080619697731806,0.0,0.0,0.0,473.12487469148215,0.0,-216.23825205361808,-116.23825205361808,-1.1743213974526668e-5,0.0,-4.793349310754935e-6,0.0,0.0,0.0,0.0,6.951743078569998e-8,-92.9185694326396,-92.9185694326396,-203.18627334464148,-244.44766493716872,0.0,-4.902469820693851e-6,-8.220282101196095e-7,0.0,0.0,0.0,0.0,0.0,-3.871759599418727e-7,-1.234570990896331e-7,-1.8330682882936786e-7,0.0,0.0,-9.552743719634e-7,0.0,0.0,0.0,-2.2689694762109743e-6,-1.8905195645577405e-6,-2.3023842250684394e-7,-7.942625941694276e-8,-0.00027816802755439586,0.0,0.0,0.0,-4.870264529856982e-7,-9.09994519065066e-7,0.0,-3.188804745927864e-7
5.238822886782774,2.3518127695869557,5.878406193418216,4.100183238370608,0.7256781111561461,2.910393033043845,0.3999999984219954,1.7,5.2,1.6704775213245835,4.578841241431521,0.2999999975576429,1.275,3.9,1.5,1.4659278226527173,1.094745497986677,1.094745497986677,1.0783354163485337,1.07380095087542,1.1,1.094745497986677,1.0477952735161473,1.0783354163485337,1.07380095087542,1.1,0.04295666251114122,-0.01898239129140589,0.0030367813127039917,0.0,0.05490198901958734,-2.667362578962274,-1.7138573930616876,2.3160654693397147,2.5850328338811384,0.055958862036876854,-0.3014086038566441,2.2627757720918065,-1.4095775858594595,-0.5365474389193012,0.6660241658722597,2.8053969958959657,1.6832760747654474,-1.890796875941696,0.7999036567804576,2.6906302093286705,1.7223498781418214,-2.312980089034678,-2.5714603078205,-0.04861879765556108,0.31177323607701907,-2.248621537212177,1.634078909723006,0.6137358014638943,-0.6728147133215416,-2.6906056525111484,-1.617315544926907,1.986240472488425,-0.6663247814259395,0.0,0.0,0.0,0.0,0.0,-0.0006735419575041272,-4.505367693372581e-5,-0.0001474674990484254,-0.0001178815777395583,-1102.5580956300248,0.0,0.0,0.0,0.0,0.0,-314.081053228682,-214.08105322868195,-359.6670702834052,-8.858129443248274e-6,-1.764551920273939e-6,0.0,0.0,0.0,0.0,0.0,-292.25832516636484,-292.25832516636484,-829.0115999349164,-1045.63915958585,-5.889807197906153e-7,-2.2336860936137433e-6,-8.25118043531419e-7,0.0,0.0,0.0,-1.2561831379658192e-7,0.0,-8.915521435406029e-7,-2.5117045509448684e-7,0.0,0.0,0.0,-1.0171091307246293e-6,0.0,0.0,0.0,-1.3176430016130476e-6,-1.6397639334786845e-6,-2.2428930608243883e-8,0.0,-2.5719771017551557e-5,0.0,0.0,-2.7359501690016006e-7,-1.9852289808649745e-6,-7.993925239271513e-7,0.0,-1.1361880190787233e-6
3.290916896166892,4.174546908474609,2.5965283712710567,0.30131114964962336,1.1316270185807962,2.475930145975359,0.3999999938351761,1.6999999878992973,2.9570278365594516,0.0,5.08093766081403,0.2999999022904497,1.2749999050459384,3.8999992568538575,0.6358195547508497,-1.5412279586675972,1.0886227914434359,1.0886227914434359,1.0999999635859052,1.0758301963841166,1.0809661689652632,1.0886227914434359,1.0916775335266693,1.0999999635859052,1.0758301963841166,1.0809661689652632,0.04585903251360049,-0.02533998253886124,-0.023058664918617917,0.0,0.061277864854454044,-2.956507696240459,-1.7894471547732944,2.6809942980444337,0.33510146734935603,0.9684703733273514,0.6097509407680627,2.399943362769596,0.5172359482813933,-0.23707886901793343,-1.5577176487123776,0.8032294768095551,0.9312410356638843,-2.6563530884894715,0.016489690044780302,2.9777587785072144,1.7980006195349132,-2.6757594163076543,-0.33440919992643325,-0.9638195599241509,-0.5888009793403629,-2.3853025329188626,-0.3131867451463872,0.31490665809751317,1.5732798943852622,-0.8185470979310167,-0.892331969251889,2.857474730715395,0.12208033061901148,0.0,0.0,0.0,0.0,0.0,-0.0003007469908499199,-0.00041885209014781233,-76.31172245407565,-0.00012986735670356548,-0.00017108818552894465,0.0,0.0,0.0,473.8394685211596,0.0,-224.95923740237177,-124.95923740237174,-3.9148336310246333e-7,0.0,-3.240878043797952e-6,0.0,0.0,0.0,0.0,6.2723363822019e-7,-33.76248199498356,-33.76248199498357,-4.652760439509122,-2.504847499022896e-6,0.0,-3.036123887408891e-6,-8.767407461863411e-7,0.0,0.0,0.0,0.0,0.0,0.0,-1.268813502603054e-7,-7.302044202490279e-7,0.0,0.0,-2.082122013914841e-6,-1.546340411163547e-7,0.0,0.0,-1.7790349347498504e-6,-1.3512773958202018e-7,-4.092741800131972e-7,-2.4946956329188176e-7,-0.06505938368046824,-2.3915133400548797e-7,0.0,0.0,-3.3380663758770653e-7,-3.919092233087233e-7,0.0,-2.0724855566069285e-8
6.064994456252168,2.9884626741659086,0.9661497491461783,1.9731691071058781,1.3829217797433868,0.8772517019190187,0.39999997363317474,1.4858107607649185,2.2372226517560154,0.0,6.0,-0.2999998228747633,-1.2749998256413204,3.9,1.4999999707703358,1.342566701508335,1.089431603061019,1.089431603061019,1.0986437599042835,1.0987274291294198,1.0999999992277956,1.089431603061019,1.0760048898839134,1.0986437599042835,1.0987274291294198,1.0999999992277956,0.03985353464721487,-0.05515161042203275,-0.037684302551216596,0.0,0.05846906170149714,-3.950419920388317,-1.5169094094418283,3.634031013954487,2.1225795791215374,1.6385523575318062,1.2644009552081046,2.365969040257985,0.06490926491767421,0.5149575398703703,1.4665706743219453,2.096230713687429,1.7980549742893464,-1.9438760466859306,-0.1240039728136103,3.9883075074890177,1.5233819943318991,-3.6258787674228237,-2.1145745358638512,-1.6239570109978474,-1.2498625905335834,-2.35219366034046,0.30561966013206887,-0.4581081588360387,-1.422511149812114,-2.0380783720235525,-1.6598592589633387,2.080706774041171,0.25361180137753114,0.0,0.0,0.0,0.0,0.0,-0.00032500800444909165,-0.00013091278236692836,-0.002671369701874087,-0.0028488698139945284,-306.6433717433746,0.0,0.0,3.980480535186806e-7,1728.4405362999476,0.0,-100.00001452913128,-1.4529131260616027e-5,0.0,0.0,-628.2865413428914,19.439409936770684,19.439409936770687,0.0,0.0,0.0,0.0,0.0,-119.2249739724114,-82.18766866823346,-5.29343289936649e-7,-0.0003105866433230161,-7.000202167217611e-7,0.0,0.0,0.0,0.0,0.0,-1.3972652857175846e-7,0.0,0.0,0.0,0.0,-1.0951146638254597e-6,-3.238277390647431e-7,0.0,0.0,-5.34852484609958e-6,-1.1315517838850148e-6,-7.706764442478535e-7,-5.556653103645267e-7,-0.00010609925825559873,-2.9517873793925493e-8,-2.09439512431954e-7,-6.668186312311549e-7,-1.1084855347766317e-6,-8.767870316000787e-7,0.0,0.0
